ACORDO_TIPO;PROTOCOLO_DATA;PROCESSO_ANATEL;DETENTORA;DETENTORA_CNPJ;SOLICITANTE;SOLICITANTE_CNPJ;INFORME_SEI;INFORME_DATA;CONCLUSAO_DATA;OBSERVACAO
CONTRATO;05/02/2024;53500.008819/2024-26;CEMIG DISTRIBUIÇÃO S.A.;06981180000116;SUELLEM LIMA RODRIGUES;29142758000146;11710378;03/04/2024;03/04/2024;""
CONTRATO;05/02/2024;53500.008819/2024-26;CEMIG DISTRIBUIÇÃO S.A.;06981180000116;SUPER I TELECOM LTDA ME;24543921000169;11710378;03/04/2024;03/04/2024;""
CONTRATO;05/02/2024;53500.008819/2024-26;CEMIG DISTRIBUIÇÃO S.A.;06981180000116;SUPERNEET TELECOMUNICACOES E SERVICOS LTDA ME;31810113000186;11710378;03/04/2024;03/04/2024;""
CONTRATO;05/02/2024;53500.008819/2024-26;CEMIG DISTRIBUIÇÃO S.A.;06981180000116;SYSVOIP TELECOMUNICACOES LTDA;07153160000110;11710378;03/04/2024;03/04/2024;""
CONTRATO;05/02/2024;53500.008819/2024-26;CEMIG DISTRIBUIÇÃO S.A.;06981180000116;TCF - TELECOMUNICAÇÕES CAMPO FLORIDO LTDA;11251678000163;11710378;03/04/2024;03/04/2024;""
CONTRATO;05/02/2024;53500.008819/2024-26;CEMIG DISTRIBUIÇÃO S.A.;06981180000116;TECNOSERVER TELECOM LTDA ME;06936240000189;11710378;03/04/2024;03/04/2024;""
CONTRATO;05/02/2024;53500.008819/2024-26;CEMIG DISTRIBUIÇÃO S.A.;06981180000116;TELMIG TELECOM LTDA;41999878000160;11710378;03/04/2024;03/04/2024;""
CONTRATO;05/02/2024;53500.008819/2024-26;CEMIG DISTRIBUIÇÃO S.A.;06981180000116;TEONET TELECOMUNICAÇÕES LTDA ME;27698389000147;11710378;03/04/2024;03/04/2024;""
CONTRATO;05/02/2024;53500.008819/2024-26;CEMIG DISTRIBUIÇÃO S.A.;06981180000116;TIM S.A.;02421421000111;11949507;17/05/2024;17/05/2024;""
CONTRATO;05/02/2024;53500.008819/2024-26;CEMIG DISTRIBUIÇÃO S.A.;06981180000116;TURBONET INFO E TELECOM LTDA- EPP;12223805000183;11710378;03/04/2024;03/04/2024;""
CONTRATO;05/02/2024;53500.008819/2024-26;CEMIG DISTRIBUIÇÃO S.A.;06981180000116;VIANORTE LTDA;23018521000171;11710378;03/04/2024;03/04/2024;""
CONTRATO;05/02/2024;53500.008819/2024-26;CEMIG DISTRIBUIÇÃO S.A.;06981180000116;VOLAREHOST INTERNET LTDA ME;26189547000170;11710378;03/04/2024;03/04/2024;""
CONTRATO;05/02/2024;53500.008819/2024-26;CEMIG DISTRIBUIÇÃO S.A.;06981180000116;WF REDES E TELECOMUNICACOES LTDA;35946107000101;11710378;03/04/2024;03/04/2024;""
CONTRATO;05/02/2024;53500.008819/2024-26;CEMIG DISTRIBUIÇÃO S.A.;06981180000116;WIGOLD LTDA ME;44454868000137;11710378;03/04/2024;03/04/2024;""
CONTRATO;05/02/2024;53500.008819/2024-26;CEMIG DISTRIBUIÇÃO S.A.;06981180000116;WISP ICONECTA SERVIÇOS DE REDE LTDA - ME;08734110000199;11710378;03/04/2024;03/04/2024;""
CONTRATO;05/02/2024;53500.008819/2024-26;CEMIG DISTRIBUIÇÃO S.A.;06981180000116;WIXFIBRA TELECOMUNICACOES LTDA;32971948000180;11710378;03/04/2024;03/04/2024;""
CONTRATO;05/02/2024;53500.008819/2024-26;CEMIG DISTRIBUIÇÃO S.A.;06981180000116;ZAGO & ZAGO TELECOMUNICACOES LTDA;09277847000192;11710378;03/04/2024;03/04/2024;""
CONTRATO;05/02/2024;53500.008819/2024-26;CEMIG DISTRIBUIÇÃO S.A.;06981180000116;ZAP ON-LINE LTDA - ME;03649590000176;11710378;03/04/2024;03/04/2024;""
CONTRATO;08/02/2024;53500.009939/2024-41;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S. A.;61695227000193;MOTTANET SCM SERVIÇOS DE INTERNET TECNOLOGIA E TELECOMUNICAÇÕES LTDA;23654492000134;11710378;03/04/2024;03/04/2024;""
CONTRATO;08/02/2024;53500.010062/2024-31;COMPANHIA ENERGÉTICA DO CEARÁ - COELCE;07047251000170;BRISANET SERVIÇOS DE TELECOMUNICAÇÕES LTDA.;04601397000128;12061360;06/06/2024;06/06/2024;"Acima de 230 mil postes."
CONTRATO;08/02/2024;53500.010062/2024-31;COMPANHIA ENERGÉTICA DO CEARÁ - COELCE;07047251000170;CARBON SERVIÇOS DE INTERNET LTDA;14547976000193;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011881/2024-03;COMPANHIA JAGUARI DE ENERGIA - CPFL;53859112000169;AXT TELECOMUNICAÇÕES SOCIEDADE EMPRESARIA LIMITADA;03987645000158;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011881/2024-03;COMPANHIA JAGUARI DE ENERGIA - CPFL;53859112000169;CLARO NXT TELECOMUNICAÇÕES S.A.;66970229000167;11845288;25/04/2024;25/04/2024;""
CONTRATO;16/02/2024;53500.011881/2024-03;COMPANHIA JAGUARI DE ENERGIA - CPFL;53859112000169;FAAP NET TELECOMUNICAÇÕES LTDA;48910413000130;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011881/2024-03;COMPANHIA JAGUARI DE ENERGIA - CPFL;53859112000169;IVAN LOGUERCIO DOS SANTOS;12383688000115;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011881/2024-03;COMPANHIA JAGUARI DE ENERGIA - CPFL;53859112000169;NET2YOU NETWORK LTDA;38081679000163;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011881/2024-03;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;SHNET NETWORK - SABRINA H BUENO DOS SANTOS ME;39528640000104;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011881/2024-03;COMPANHIA JAGUARI DE ENERGIA - CPFL;53859112000169;VIDEOMAR REDE NORDESTE S.A.;63356042000180;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011876/2024-92;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;02016440000162;JOCINARA MARTINS POZZER (RECANTONET);09107676000153;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011876/2024-92;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;02016440000162;MAIS BANDA LARGA TELECOM LTDA;17411305000199;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011876/2024-92;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;02016440000162;MEGAVIA TELECOM;34461851000153;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011876/2024-92;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;02016440000162;OMENGA TECH;15286862000108;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011876/2024-92;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;02016440000162;R. G. TELECOMUNICAÇÕES LTDA - ME - PLUS NETWORKS;28179713000183;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011876/2024-92;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;02016440000162;SELL TELECOM SERVIÇOS E COMÉRCIO EM TELECOMUNICAÇÃO LTDA;92033935000192;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011876/2024-92;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;02016440000162;SG TELECOM PROVEDOR DE INTERNET LTDA;26849328000170;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011876/2024-92;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;02016440000162;UNIFIQUE TELECOMUNICAÇÕES S/A;02255187000108;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011876/2024-92;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;02016440000162;WSCONNECT SERVIÇOS DE INFORMÁTICA LTDA;17815463000104;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011876/2024-92;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;02016440000162;CLARO NXT TELECOMUNICAÇÕES S.A.;66970229000167;11852945;25/04/2024;25/04/2024;""
CONTRATO;16/02/2024;53500.011876/2024-92;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;02016440000162;CONECTA RS SOLUÇÕES EM TI LTDA;21353327000117;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011876/2024-92;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;02016440000162;FIBRASIL INFRAESTRUTURA E FIBRA ÓTICA S.A. (MATRIZ);36619747000170;11852945;25/04/2024;25/04/2024;""
CONTRATO;16/02/2024;53500.011876/2024-92;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;02016440000162;FOCONET PROVEDOR DE INTERNET LTDA (SYGANET);27619827000134;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011876/2024-92;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;02016440000162;FREENETWORKS SOLUÇÕES LTDA;05821421000105;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011876/2024-92;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;02016440000162;GCBLP EQUIPAMENTOS E SERVIÇOS DE INTERNET LTDA;40091711000133;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011876/2024-92;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;02016440000162;ITALY NETWORK COM SERV TELECOMUNICAÇÕES EIRELI;23492961000166;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011876/2024-92;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;02016440000162;RCI TELECOMUNICAÇÕES LTDA (START TELECOM);30888777000103;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011876/2024-92;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;02016440000162;RSI PROVEDOR DE INTERNET LTDA;50466980000190;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011876/2024-92;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;02016440000162;2NET TELECOM LTDA;35050600000149;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011876/2024-92;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;02016440000162;ALBINO AIRTON DUDAR;30617810000152;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011876/2024-92;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;02016440000162;ALMI SERVIÇOS ACESSO AS REDES DE COMUNICAÇÃO LTDA;32012881000157;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011876/2024-92;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;02016440000162;CANTELECOM SERVIÇOS DE TELECOMUNICAÇÃO LTDA;43400003000125;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011876/2024-92;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;02016440000162;CONECTPLAN INTERNET LTDA;49927513000131;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011876/2024-92;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;02016440000162;CUNHA E ANTUNES SISTEMA DE TELECOMUNICAÇÕES LTDA;49855619000177;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011876/2024-92;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;02016440000162;ENTELVIAS - PROVEDOR DE ACESSO A INTERNET LTDA - ME;20585131000195;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011876/2024-92;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;02016440000162;FERNANDO LUIZ PIPPI JUNIOR (IPP TELECOM);25283955000124;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011876/2024-92;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;02016440000162;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;39881421000104;12366668;06/08/2024;06/08/2024;"Não é prestadora de telecomunicações."
CONTRATO;16/02/2024;53500.011876/2024-92;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;02016440000162;MAREL BRASIL COMERCIAL E INDUSTRIAL LTDA;05013050000470;12366668;06/08/2024;06/08/2024;"Não é prestadora de telecomunicações."
CONTRATO;16/02/2024;53500.011876/2024-92;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;02016440000162;MUNICÍPIO DE ESTEIO (PREFEITURA MUNICIPAL DE ESTEIO);88150495000186;12366668;06/08/2024;06/08/2024;"Não é prestadora de telecomunicações."
CONTRATO;16/02/2024;53500.011876/2024-92;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;02016440000162;CONCESSIONÁRIA ROTA DE SANTA MARIA S.A.;41886692000102;12366668;06/08/2024;06/08/2024;"Não é prestadora de telecomunicações de interesse coletivo. Interesse restrito."
CONTRATO;16/02/2024;53500.011876/2024-92;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;02016440000162;TRAMONTINA CENTRAL DE ADMINISTRAÇÃO LTDA;90114299000106;12366668;06/08/2024;06/08/2024;"Não é prestadora de telecomunicações."
CONTRATO;16/02/2024;53500.011872/2024-12;COMPANHIA PIRATININGA DE FORÇA E LUZ - CPFL;04172213000151;NOVA PROVEDORA TECNOLOGIA E SERVIÇO LTDA;13491850000181;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011872/2024-12;COMPANHIA PIRATININGA DE FORÇA E LUZ - CPFL;04172213000151;NOVM TELECOM LTDA;52419323000118;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011872/2024-12;COMPANHIA PIRATININGA DE FORÇA E LUZ - CPFL;04172213000151;OBJETO TECNOLOGIA E INFRAESTRUTURA LTDA;08727011000180;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011872/2024-12;COMPANHIA PIRATININGA DE FORÇA E LUZ - CPFL;04172213000151;OVERLINK INTERNET E SUPORTE EM TELECOMUNICAÇÕES LTDA;34474132000177;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011872/2024-12;COMPANHIA PIRATININGA DE FORÇA E LUZ - CPFL;04172213000151;SORO FIBER - NILTON CESAR MOREIRA TELECOMUNICAÇÕES;40081612000170;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011872/2024-12;COMPANHIA PIRATININGA DE FORÇA E LUZ - CPFL;04172213000151;ULTRATEL TELECOM LTDA;30959400000190;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011872/2024-12;COMPANHIA PIRATININGA DE FORÇA E LUZ - CPFL;04172213000151;UPIX NETWORKS TELECOMUNICAÇÕES LTDA;03564916000162;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011872/2024-12;COMPANHIA PIRATININGA DE FORÇA E LUZ - CPFL;04172213000151;XP SERVIÇOS DE COMUNICAÇÃO LTDA;15163190000135;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011872/2024-12;COMPANHIA PIRATININGA DE FORÇA E LUZ - CPFL;04172213000151;BRFIBRA TELECOMUNICAÇÕES LTDA;73972002000116;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011872/2024-12;COMPANHIA PIRATININGA DE FORÇA E LUZ - CPFL;04172213000151;E FIBRA TELECOMUNICAÇÕES LTDA;48475062000186;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011872/2024-12;COMPANHIA PIRATININGA DE FORÇA E LUZ - CPFL;04172213000151;FIBRA ITUPEVA LTDA;48257183000151;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011872/2024-12;COMPANHIA PIRATININGA DE FORÇA E LUZ - CPFL;04172213000151;INTERNEXA BRASIL OPERADORA DE TELECOMUNICAÇÕES S.A (FILIAL);11620561000290;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011872/2024-12;COMPANHIA PIRATININGA DE FORÇA E LUZ - CPFL;04172213000151;MOTTANET SCM SERVIÇOS DE INTERNET TECNOLOGIA E TELECOMUNICAÇÕES LTDA;23654492000134;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011872/2024-12;COMPANHIA PIRATININGA DE FORÇA E LUZ - CPFL;04172213000151;NETCOM NETWINS TELECOMUNICAÇÕES LTDA;32633910000106;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011872/2024-12;COMPANHIA PIRATININGA DE FORÇA E LUZ - CPFL;04172213000151;RCNET TELECOMUNICAÇÕES LTDA;49759710000199;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011872/2024-12;COMPANHIA PIRATININGA DE FORÇA E LUZ - CPFL;04172213000151;SHNET NETWORK - SABRINA H BUENO DOS SANTOS ME;39528640000104;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011872/2024-12;COMPANHIA PIRATININGA DE FORÇA E LUZ - CPFL;04172213000151;A. C. MELLO DA SILVA;33375402000120;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011872/2024-12;COMPANHIA PIRATININGA DE FORÇA E LUZ - CPFL;04172213000151;ACELERA LITORAL LTDA;42967510000182;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011872/2024-12;COMPANHIA PIRATININGA DE FORÇA E LUZ - CPFL;04172213000151;ALGAR MULTIMÍDIA S.A.;04622116000113;12164600;12/07/2024;16/07/2024;""
CONTRATO;16/02/2024;53500.011872/2024-12;COMPANHIA PIRATININGA DE FORÇA E LUZ - CPFL;04172213000151;ATLANTI ENGENHARIA E SERVIÇOS LTDA;45519448000154;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011872/2024-12;COMPANHIA PIRATININGA DE FORÇA E LUZ - CPFL;04172213000151;CAMPO LINK TELECOMUNICAÇÕES LTDA;42342612000102;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011872/2024-12;COMPANHIA PIRATININGA DE FORÇA E LUZ - CPFL;04172213000151;CLARO NXT TELECOMUNICAÇÕES S.A.;66970229000167;11852855;25/04/2024;25/04/2024;""
CONTRATO;16/02/2024;53500.011872/2024-12;COMPANHIA PIRATININGA DE FORÇA E LUZ - CPFL;04172213000151;COP TELECOM SOLUÇÕES TECNOLÓGICA LTDA;40812480000100;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011864/2024-68;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;AMERICAN TOWER DO BRASIL - COMUNICAÇÃO MULTIMÍDIA LTDA;30552887000191;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011864/2024-68;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;AMPLE SOLUÇÕES TECNOLÓGICAS LTDA;12284376000154;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011864/2024-68;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;BLACK FIBRA TELECOMUNICAÇÕES LTDA;43616213000155;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011864/2024-68;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;"BROTHER'S SERVIÇOS E COMÉRCIO DE TELEFONIA E COMUNICAÇÃO LTDA";30322946000135;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011864/2024-68;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;C E B DO AMARAL COMUNICAÇÃO LTDA;18303710000156;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011864/2024-68;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;CLARO NXT TELECOMUNICAÇÕES S.A.;66970229000167;11852897;25/04/2024;25/04/2024;""
CONTRATO;16/02/2024;53500.011864/2024-68;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;CLIKLINK INTERNET LTDA;42492254000114;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011864/2024-68;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;DALTONY CARLOS TAVARES CAETANO MUNHOZ LTDA;19634343000136;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011864/2024-68;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;EDSON JOAQUIM DA SILVA 02610243456 - ME;32572579000153;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011864/2024-68;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;G P SERVIÇOS LTDA (BIT FIBRA);07420681000196;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011864/2024-68;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;GOLDNET INTERNET FIBRA LTDA;15478055000189;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011864/2024-68;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;HIDRELETRON TELECOMUNICAÇÕES LTDA;30630752000105;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011864/2024-68;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;SATELES - TELECOMUNICÃÇÕES ME;29606975000140;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011864/2024-68;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;SHNET NETWORK - SABRINA H BUENO DOS SANTOS ME;39528640000104;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011864/2024-68;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;T. P. DA SILVA TELECOMUNICAÇÕES;42116291000128;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011864/2024-68;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;VIALUX INTERNET BANDA LARGA LTDA ME;24427428000183;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011864/2024-68;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;VIDA TELECOM PROVEDOR DE ACESSO A INTERNET LTDA ME;20009915000175;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011864/2024-68;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;VIDEOMAR REDE NORDESTE S.A.;63356042000180;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011864/2024-68;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;WFNET SOLUÇÕES EIRELI;31506175000107;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011864/2024-68;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;ZAPP INTERNET LTDA;33068169000132;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011864/2024-68;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;NICSON RICHARD PETERLINE (AI SYSTEM);40112177000102;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011864/2024-68;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;NR CONEXÕES QUE FORTALECEM PROVEDOR DE ACESSO A REDE DE COMUNICAÇÃO LTDA;10257362000116;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011864/2024-68;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;OLIVER NETTWORK SERVIÇOS DE COMUNICAÇÃO LTDA;38330442000179;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011864/2024-68;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;RAPID FIBER LTDA;40312434000141;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011864/2024-68;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;REDLINK SERVIÇOS DE INTERNET LTDA;41011218000129;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011864/2024-68;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;RGC TELECOMUNICAÇÕES LTDA;15056355000170;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011864/2024-68;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;RGT SOLUÇÕES LTDA;12347857000161;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011864/2024-68;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;RODRIGO ANDRE ROCHA - DALINK TELECOM;28682347000180;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011864/2024-68;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;HOLLINE INTERNET SERVICE LTDA;28829572000105;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011864/2024-68;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;INFRANET INTERNET EIRELI;17448764000147;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011864/2024-68;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;JAMESNET TELECOM;47549562000152;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011864/2024-68;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;J C BOMBONATO COMUNICAÇÃO E MULTIMÍDIA;34461695000120;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011864/2024-68;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;NETTWORK TELECOM SERVIÇOS DE COMUNICAÇÃO LTDA;37986202000164;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011864/2024-68;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;ONE FIBRA OPTICA LTDA;44443887000168;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011864/2024-68;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;OUT SERVICE TELECOM SERVIÇOS LTDA (OUT TELECOM);14077925000145;11710378;03/04/2024;03/04/2024;""
CONTRATO;16/02/2024;53500.011864/2024-68;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;PLUGNET CPS SERVIÇOS DE COMUNICAÇÃO LTDA;50796722000172;11710378;03/04/2024;03/04/2024;""
